# tempo_BTJD  fluxo
3902.91346698  1.04630649
3902.91485583  1.04643190
3902.91624468  1.04684079
3902.91763352  1.04697967
3902.91902237  1.04640448
3902.92041121  1.04593945
3902.92180006  1.04648852
3902.92318890  1.04652619
3902.92457775  1.04655766
3902.92596659  1.04676342
3902.92735544  1.04700863
3902.92874429  1.04653203
3902.93013313  1.04745781
3902.93152198  1.04690576
3902.93291082  1.04653811
3902.93429967  1.04684114
3902.93568851  1.04665530
3902.93707736  1.04693913
3902.93846620  1.04657388
3902.93985505  1.04667008
3902.94124389  1.04714108
3902.94263274  1.04669213
3902.94402159  1.04654396
3902.94541043  1.04641354
3902.94679928  1.04614401
3902.94818812  1.04719162
3902.94957697  1.04662907
3902.95096581  1.04649580
3902.95235466  1.04649854
3902.95374350  1.04720533
3902.95513235  1.04681802
3902.95652119  1.04675603
3902.95791004  1.04622567
3902.95929888  1.04676461
3902.96068773  1.04635453
3902.96207657  1.04689419
3902.96346542  1.04681325
3902.96485427  1.04666781
3902.96624311  1.04655325
3902.96763196  1.04613733
3902.96902080  1.04616821
3902.97040965  1.04632413
3902.97179849  1.04696226
3902.97318734  1.04594815
3902.97457618  1.04640007
3902.97596503  1.04650974
3902.97735387  1.04640341
3902.97874272  1.04672468
3902.98013156  1.04646170
3902.98152041  1.04607081
3902.98290925  1.04653037
3902.98429810  1.04604626
3902.98568694  1.04608989
3902.98707579  1.04642582
3902.98846464  1.04631734
3902.98985348  1.04639161
3902.99124233  1.04623866
3902.99263117  1.04625285
3902.99402002  1.04586935
3902.99540886  1.04590595
3902.99679771  1.04646373
3902.99818655  1.04630995
3902.99957540  1.04647601
3903.00096424  1.04615068
3903.00235309  1.04578006
3903.00374193  1.04569042
3903.00513078  1.04602075
3903.00651962  1.04601562
3903.00790847  1.04610372
3903.00929731  1.04549861
3903.01068616  1.04573178
3903.01207500  1.04611516
3903.01346385  1.04566109
3903.01485269  1.04535103
3903.01624154  1.04620492
3903.01763039  1.04568875
3903.01901923  1.04570663
3903.02040808  1.04564869
3903.02179692  1.04552782
3903.02318577  1.04587054
3903.02457461  1.04592752
3903.02596346  1.04568768
3903.02735230  1.04576039
3903.02874115  1.04581809
3903.03012999  1.04596186
3903.03151884  1.04727793
3903.03290768  1.04659975
3903.03429653  1.04705250
3903.03568537  1.04650342
3903.03707422  1.04721868
3903.03846306  1.04630721
3903.03985191  1.04668808
3903.04124075  1.04668128
3903.04262960  1.04641390
3903.04401844  1.04645300
3903.04540729  1.04683042
3903.04679613  1.04633224
3903.04818498  1.04691672
3903.04957382  1.04700947
3903.05096267  1.04626560
3903.05235151  1.04636693
3903.05374036  1.04619384
3903.05512920  1.04585171
3903.05651805  1.04615593
3903.05790689  1.04599142
3903.05929574  1.04606283
3903.06068458  1.04606879
3903.06207343  1.04515386
3903.06346227  1.04518294
3903.06485112  1.04579306
3903.06623996  1.04597092
3903.06762881  1.04571652
3903.06901765  1.04558170
3903.07040650  1.04586089
3903.07179534  1.04571867
3903.07318419  1.04568017
3903.07457303  1.04545689
3903.07596188  1.04577410
3903.07735072  1.04526627
3903.07873957  1.04533982
3903.08012841  1.04496098
3903.08151726  1.04503262
3903.08290610  1.04533792
3903.08429495  1.04552007
3903.08568379  1.04511321
3903.08707264  1.04477656
3903.08846148  1.04510200
3903.08985033  1.04524255
3903.09123917  1.04516184
3903.09262802  1.04467416
3903.09401686  1.04458010
3903.09540571  1.04461217
3903.09679455  1.04496574
3903.09818340  1.04541934
3903.09957224  1.04479861
3903.10096109  1.04446304
3903.10234993  1.04419851
3903.10373878  1.04486322
3903.10512762  1.04482770
3903.10651647  1.04477882
3903.10790531  1.04478419
3903.10929416  1.04428339
3903.11068300  1.04426420
3903.11207185  1.04448843
3903.11346069  1.04438376
3903.11484953  1.04379320
3903.11623838  1.04397786
3903.11762722  1.04404509
3903.11901607  1.04336417
3903.12040491  1.04316568
3903.12179376  1.04272294
3903.12318260  1.04250443
3903.12457145  1.04199994
3903.12596029  1.04181921
3903.12734914  1.04176700
3903.12873798  1.04169941
3903.13012683  1.04166341
3903.13151567  1.04128516
3903.13290452  1.04101145
3903.13429336  1.04132628
3903.13568221  1.04070604
3903.13707105  1.04103959
3903.13845990  1.04013360
3903.13984874  1.04032516
3903.14123759  1.04040933
3903.14262643  1.04110146
3903.14401528  1.04125166
3903.14540412  1.04159474
3903.14679296  1.04141188
3903.14818181  1.04200983
3903.14957065  1.04180765
3903.15095950  1.04119396
3903.15234834  1.04085445
3903.15373719  1.04120088
3903.15512603  1.04016232
3903.15651488  1.03973401
3903.15790372  1.03954709
3903.15929257  1.03914678
3903.16068141  1.03954017
3903.16207026  1.04001224
3903.16345910  1.03944623
3903.16484795  1.03931582
3903.16623679  1.03967655
3903.16762563  1.03923666
3903.16901448  1.03933036
3903.17040332  1.03950083
3903.17179217  1.03984702
3903.17318101  1.03930283
3903.17456986  1.03839552
3903.17595870  1.03898823
3903.17734755  1.03897631
3903.17873639  1.03874934
3903.18012524  1.03971517
3903.18151408  1.03918278
3903.18290293  1.03891027
3903.18429177  1.03913474
3903.18568062  1.03935575
3903.18706946  1.03922212
3903.18845830  1.03908288
3903.18984715  1.04166019
3903.19123599  1.04418492
3903.19262484  1.04388797
3903.19401368  1.04425836
3903.19540253  1.04360044
3903.19679137  1.04350698
3903.19818022  1.04284620
3903.19956906  1.04211795
3903.20095791  1.04225433
3903.20234675  1.04247034
3903.20373559  1.04190075
3903.20512444  1.04161382
3903.20651328  1.04194093
3903.20790213  1.04144442
3903.20929097  1.04059768
3903.21067982  1.04111862
3903.21206866  1.04061198
3903.21345751  1.04056096
3903.21484635  1.04093969
3903.21623519  1.04000652
3903.21762404  1.03994012
3903.21901288  1.03966057
3903.22040173  1.04011083
3903.22179057  1.04039860
3903.22317942  1.03949440
3903.22456826  1.03940642
3903.22595711  1.03977346
3903.22734595  1.03968203
3903.22873480  1.03904581
3903.23012364  1.03907835
3903.23151248  1.03887129
3903.23290133  1.03821766
3903.23429017  1.03830814
3903.23567902  1.03833795
3903.23706786  1.03835654
3903.23845671  1.03860962
3903.23984555  1.03843343
3903.24123440  1.03843915
3903.24262324  1.03770888
3903.24401208  1.03815353
3903.24540093  1.03820610
3903.24678977  1.03763604
3903.24817862  1.03760874
3903.24956746  1.03780615
3903.25095631  1.03780508
3903.25234515  1.03758490
3903.25373399  1.03759372
3903.25512284  1.03799701
3903.25651168  1.03885400
3903.25790053  1.03872311
3903.25928937  1.03947020
3903.26067822  1.04003012
3903.26206706  1.03942978
3903.26345590  1.04007959
3903.26484475  1.03969598
3903.26623359  1.04046392
3903.26762244  1.03896630
3903.26901128  1.03862631
3903.27040013  1.03913963
3903.27178897  1.03875935
3903.27317781  1.03857362
3903.27456666  1.03888965
3903.27595550  1.03885233
3903.27734435  1.03859079
3903.27873319  1.03852129
3903.28012204  1.03843641
3903.28151088  1.03833640
3903.28289972  1.03750324
3903.28428857  1.03888416
3903.28567741  1.03801227
3903.28706626  1.03760064
3903.28845510  1.03784275
3903.28984395  1.03747845
3903.29123279  1.03802264
3903.29262163  1.03780949
3903.29401048  1.03797913
3903.29539932  1.03743327
3903.29678817  1.03721559
3903.29817701  1.03726244
3903.29956586  1.03735709
3903.30095470  1.03722620
3903.30234354  1.03684795
3903.30373239  1.03698194
3903.30512123  1.03733122
3903.30651008  1.03700364
3903.30789892  1.03674412
3903.30928777  1.03592014
3903.31067661  1.03655767
3903.31206545  1.03653586
3903.31345430  1.03704512
3903.31484314  1.03682733
3903.31623199  1.03688884
3903.31762083  1.03674996
3903.31900967  1.03648543
3903.32039852  1.03621948
3903.32178736  1.03628695
3903.32317621  1.03623605
3903.32456505  1.03609145
3903.32595389  1.03602684
3903.32734274  1.03567469
3903.32873158  1.03608167
3903.33012043  1.03593218
3903.33150927  1.03560579
3903.33289812  1.03523254
3903.33428696  1.03522038
3903.33567580  1.03570604
3903.33706465  1.03505564
3903.33845349  1.03605509
3903.33984234  1.03501904
3903.34123118  1.03507459
3903.34262002  1.03517425
3903.34400887  1.03474450
3903.34539771  1.03507948
3903.34678656  1.03395796
3903.34817540  1.03508270
3903.34956424  1.03498316
3903.35095309  1.03496408
3903.35234193  1.03439403
3903.35373078  1.03461194
3903.35511962  1.03445089
3903.35650846  1.03440750
3903.35789731  1.03462338
3903.35928615  1.03493392
3903.36067500  1.03455222
3903.36206384  1.03439748
3903.36345268  1.03428841
3903.36484153  1.03387773
3903.36623037  1.03381956
3903.36761922  1.03394222
3903.36900806  1.03461587
3903.37039690  1.03406501
3903.37178575  1.03387260
3903.37317459  1.03339756
3903.37456344  1.03340173
3903.37595228  1.03368342
3903.37734112  1.03324258
3903.37872997  1.03381467
3903.38011881  1.03340328
3903.38150766  1.03312647
3903.38289650  1.03313339
3903.38428534  1.03312635
3903.38567419  1.03281212
3903.38706303  1.03262961
3903.38845188  1.03295207
3903.38984072  1.03285336
3903.39122956  1.03215694
3903.39261841  1.03236794
3903.39400725  1.03284907
3903.39539609  1.03260493
3903.39678494  1.03314161
3903.39817378  1.03206241
3903.39956263  1.03245759
3903.40095147  1.03193212
3903.40234031  1.03201246
3903.40372916  1.03222489
3903.40511800  1.03256381
3903.40650685  1.03207445
3903.40789569  1.03169239
3903.40928453  1.03196967
3903.41067338  1.03149939
3903.41206222  1.03183997
3903.41345106  1.03178596
3903.41483991  1.03130031
3903.41622875  1.03155434
3903.41761760  1.03108358
3903.41900644  1.03078842
3903.42039528  1.03173602
3903.42178413  1.03079700
3903.42317297  1.03157187
3903.42456182  1.03105974
3903.42595066  1.03076458
3903.42733950  1.03086352
3903.42872835  1.03060877
3903.43011719  1.03088796
3903.43150603  1.03124833
3903.43289488  1.03032970
3903.43428372  1.03043032
3903.43567257  1.03017950
3903.43706141  1.03006887
3903.43845025  1.03001153
3903.43983910  1.02963126
3903.44122794  1.03032851
3903.44261678  1.02973616
3903.44400563  1.03009892
3903.44539447  1.03042948
3903.44678332  1.02940679
3903.44817216  1.03021884
3903.44956100  1.02979600
3903.45094985  1.02985013
3903.45233869  1.02966630
3903.45372753  1.02924335
3903.45511638  1.02931643
3903.45650522  1.02930188
3903.45789406  1.02897048
3903.45928291  1.02970529
3903.46067175  1.02871692
3903.46206060  1.02822757
3903.46344944  1.02858829
3903.46483828  1.02881992
3903.46622713  1.02799547
3903.46761597  1.02886844
3903.46900481  1.02805436
3903.47039366  1.02820957
3903.47178250  1.02783358
3903.47317134  1.02847421
3903.47456019  1.02796638
3903.47594903  1.02799571
3903.47733788  1.02817798
3903.47872672  1.02789128
3903.48011556  1.02832150
3903.48150441  1.02728391
3903.48289325  1.02778304
3903.48428209  1.02713859
3903.48567094  1.02720273
3903.48705978  1.02757740
3903.48844862  1.02706647
3903.48983747  1.02715254
3903.49122631  1.02695787
3903.49261515  1.02745438
3903.49400400  1.02711177
3903.49539284  1.02665389
3903.49678169  1.02651477
3903.49817053  1.02645493
3903.49955937  1.02642751
3903.50094822  1.02662838
3903.50233706  1.02661657
3903.50372590  1.02637768
3903.50511475  1.02631569
3903.50650359  1.02610230
3903.50789243  1.02594161
3903.50928128  1.02595520
3903.51067012  1.02617705
3903.51205896  1.02577651
3903.51344781  1.02552879
3903.51483665  1.02564728
3903.51622549  1.02515888
3903.51761434  1.02570081
3903.51900318  1.02564812
3903.52039203  1.02524877
3903.52178087  1.02533042
3903.52316971  1.02492142
3903.52455856  1.02477515
3903.52594740  1.02447963
3903.52733624  1.02457845
3903.52872509  1.02466822
3903.53011393  1.02517116
3903.53150277  1.02476668
3903.53289162  1.02397740
3903.53428046  1.02443862
3903.53566930  1.02378500
3903.53705815  1.02427435
3903.53844699  1.02441359
3903.53983583  1.02345753
3903.54122468  1.02335930
3903.54261352  1.02345121
3903.54400236  1.02395689
3903.54539121  1.02341485
3903.54678005  1.02316666
3903.54816889  1.02311802
3903.54955774  1.02312291
3903.55094658  1.02309954
3903.55233542  1.02306700
3903.55372427  1.02290487
3903.55511311  1.02251387
3903.55650195  1.02305818
3903.55789080  1.02320170
3903.55927964  1.02329826
3903.56066848  1.02331567
3903.56205733  1.02255702
3903.56344617  1.02266920
3903.56483501  1.02264977
3903.56622386  1.02277517
3903.56761270  1.02241492
3903.56900154  1.02390039
3903.57039039  1.02424657
3903.57177923  1.02357948
3903.57316807  1.02313089
3903.57455692  1.02334607
3903.57594576  1.02317536
3903.57733460  1.02272046
3903.57872345  1.02309239
3903.58011229  1.02250743
3903.58150113  1.02182651
3903.58288998  1.02203643
3903.58427882  1.02149010
3903.58566766  1.02131832
3903.58705651  1.02180481
3903.58844535  1.02117944
3903.58983419  1.02113914
3903.59122304  1.02079260
3903.59261188  1.02041996
3903.59400072  1.02001786
3903.59538957  1.02029324
3903.59677841  1.02087545
3903.59816725  1.02011585
3903.59955609  1.01995838
3903.60094494  1.02042961
3903.60233378  1.02026021
3903.60372262  1.01953673
3903.60511147  1.01915014
3903.60650031  1.01971447
3903.60788915  1.01978791
3903.60927800  1.01923978
3903.61066684  1.01873994
3903.61205568  1.01865673
3903.61344453  1.01907277
3903.61483337  1.01856136
3903.61622221  1.01795721
3903.61761106  1.01874959
3903.61899990  1.01829636
3903.62038874  1.01799285
3903.62177759  1.01855946
3903.62316643  1.01872623
3903.62455527  1.01845682
3903.62594411  1.01783943
3903.62733296  1.01770878
3903.62872180  1.01754713
3903.63011064  1.01739430
3903.63149949  1.01695633
3903.63288833  1.01715624
3903.63427717  1.01722097
3903.63566602  1.01710272
3903.63705486  1.01746345
3903.63844370  1.01645565
3903.63983255  1.01668739
3903.64122139  1.01612568
3903.64261023  1.01653588
3903.64399907  1.01643157
3903.64538792  1.01656628
3903.64677676  1.01559532
3903.64816560  1.01687634
3903.64955445  1.01769722
3903.65094329  1.01637936
3903.65233213  1.01605761
3903.65372098  1.01591480
3903.65510982  1.01570487
3903.65649866  1.01617980
3903.65788750  1.01583850
3903.65927635  1.01559305
3903.66066519  1.01502693
3903.66205403  1.01461279
3903.66344288  1.01510072
3903.66483172  1.01495242
3903.66622056  1.01519513
3903.66760941  1.01423156
3903.66899825  1.01451623
3903.67038709  1.01466203
3903.67177593  1.01468635
3903.67316478  1.01439786
3903.67455362  1.01354027
3903.67594246  1.01366878
3903.67733131  1.01376474
3903.67872015  1.01382899
3903.68010899  1.01358521
3903.68149783  1.01325786
3903.68288668  1.01310492
3903.68427552  1.01245058
3903.68566436  1.01346719
3903.68705321  1.01259089
3903.68844205  1.01250041
3903.68983089  1.01234615
3903.69121974  1.01254594
3903.69260858  1.01241565
3903.69399742  1.01260507
3903.69538626  1.01219285
3903.69677511  1.01211619
3903.69816395  1.01191103
3903.69955279  1.01243770
3903.70094164  1.01134229
3903.70233048  1.01180172
3903.70371932  1.01133943
3903.70510816  1.01106489
3903.70649701  1.01177347
3903.70788585  1.01099682
3903.70927469  1.01128960
3903.71066353  1.01128256
3903.71205238  1.01083577
3903.71344122  1.01144433
3903.71483006  1.00980270
3903.71621891  1.01024103
3903.71760775  1.01005518
3903.71899659  1.01060963
3903.72038543  1.01020944
3903.72177428  1.00991809
3903.72316312  1.00984645
3903.72455196  1.00956178
3903.72594081  1.00970006
3903.72732965  1.00938928
3903.72871849  1.00989270
3903.73010733  1.00929272
3903.73149618  1.00962496
3903.73288502  1.00925648
3903.73427386  1.00950253
3903.73566270  1.00890768
3903.73705155  1.00847936
3903.73844039  1.00929439
3903.73982923  1.00960541
3903.74121808  1.00966620
3903.74260692  1.00893795
3903.74399576  1.00911224
3903.74538460  1.00861740
3903.74677345  1.00928342
3903.74816229  1.00898802
3903.74955113  1.00876629
3903.75093997  1.00853443
3903.75232882  1.00793898
3903.75371766  1.00794733
3903.75510650  1.00761306
3903.75649534  1.00787795
3903.75788419  1.01166999
3903.75927303  1.01111567
3903.76066187  1.01060474
3903.76205072  1.00903869
3903.76343956  1.00944948
3903.76482840  1.00907326
3903.76621724  1.00890100
3903.76760609  1.00787497
3903.76899493  1.00782478
3903.77038377  1.00778413
3903.77177261  1.00709605
3903.77316146  1.00673282
3903.77455030  1.00713062
3903.77593914  1.00612950
3903.77732798  1.00678194
3903.77871683  1.00633383
3903.78010567  1.00583899
3903.78149451  1.00607431
3903.78288335  1.00581610
3903.78427220  1.00533712
3903.78566104  1.00503278
3903.78704988  1.00544274
3903.78843873  1.00532961
3903.78982757  1.00454676
3903.79121641  1.00462329
3903.79260525  1.00497830
3903.79399410  1.00471771
3903.79538294  1.00446022
3903.79677178  1.00461197
3903.79816062  1.00457335
3903.79954947  1.00386178
3903.80093831  1.00415170
3903.80232715  1.00372839
3903.80371599  1.00374353
3903.80510484  1.00347626
3903.80649368  1.00551760
3903.80927136  1.00651944
3903.81066021  1.00578964
3903.81204905  1.00489748
3903.81343789  1.00486588
3903.81482673  1.00403631
3903.81621558  1.00327873
3903.81760442  1.00419736
3903.81899326  1.00329351
3903.82038210  1.00262439
3903.82177094  1.00362372
3903.82315979  1.00332785
3903.82454863  1.00309503
3903.82593747  1.00292647
3903.82732631  1.00272834
3903.82871516  1.00239563
3903.83010400  1.00227165
3903.83149284  1.00240803
3903.83288168  1.00196946
3903.83427053  1.00100267
3903.83565937  1.00176895
3903.83704821  1.00128806
3903.83843705  1.00109744
3903.83982590  1.00106847
3903.84121474  1.00101483
3903.84260358  1.00062096
3903.84399242  1.00048804
3903.84538127  1.00087667
3903.84677011  1.00084317
3903.84815895  1.00033951
3903.84954779  1.00084090
3903.85093663  0.99957138
3903.85232548  0.99988312
3903.85371432  1.00002444
3903.85510316  1.00019765
3903.85649200  0.99930263
3903.85788085  0.99964166
3903.85926969  0.99934083
3903.86065853  0.99974346
3903.86204737  0.99924082
3903.86343622  0.99982047
3903.86482506  0.99937522
3903.86621390  0.99903303
3903.86760274  0.99882197
3903.86899158  0.99881989
3903.87038043  0.99927270
3903.87176927  0.99870777
3903.87315811  0.99928546
3903.87454695  0.99839425
3903.87593580  0.99814886
3903.87732464  0.99813163
3903.87871348  0.99714434
3903.88010232  0.99724591
3903.88149117  0.99728084
3903.88288001  0.99776596
3903.88426885  0.99844664
3903.88565769  0.99790251
3903.88704653  0.99804360
3903.88843538  0.99712944
3903.88982422  0.99728942
3903.89121306  0.99690479
3903.89260190  0.99753952
3903.89399075  0.99619234
3903.89537959  0.99630976
3903.89676843  0.99633753
3903.89815727  0.99617481
3903.89954611  0.99580580
3903.90093496  0.99635285
3903.90232380  0.99610931
3903.90371264  0.99560630
3903.90510148  0.99550050
3903.90649032  0.99546689
3903.90787917  0.99517703
3903.90926801  0.99508148
3903.91065685  0.99474555
3903.91204569  0.99487764
3903.91343454  0.99446338
3903.91482338  0.99490428
3903.91621222  0.99453640
3903.91760106  0.99382865
3903.91898990  0.99426991
3903.92037875  0.99416268
3903.92176759  0.99388039
3903.92315643  0.99374461
3903.92454527  0.99381787
3903.92593411  0.99349415
3903.92732296  0.99402487
3903.92871180  0.99311018
3903.93010064  0.99357790
3903.93148948  0.99337482
3903.93287832  0.99304479
3903.93426717  0.99305379
3903.93565601  0.99319810
3903.93704485  0.99312741
3903.93843369  0.99285364
3903.93982253  0.99231684
3903.94121138  0.99183315
3903.94260022  0.99197888
3903.94398906  0.99216908
3903.94537790  0.99207181
3903.94676675  0.99218762
3903.94815559  0.99131566
3903.94954443  0.99134892
3903.95093327  0.99159247
3903.95232211  0.99129677
3903.95371095  0.99094707
3903.95509980  0.99150127
3903.95648864  0.99059898
3903.95787748  0.99071878
3903.95926632  0.99143440
3903.96065516  0.99020779
3903.96204401  0.99046087
3903.96343285  0.99020010
3903.96482169  0.99018890
3903.96621053  0.99026406
3903.96759937  0.99009621
3903.96898822  0.99064130
3903.97037706  0.99014163
3903.97176590  0.98966509
3903.97315474  0.98951179
3903.97454358  0.99047011
3903.97593243  0.98951453
3903.97732127  0.98943031
3903.97871011  0.98913944
3903.98009895  0.98910028
3903.98148779  0.98879719
3903.98287664  0.98943520
3903.98426548  0.98924166
3903.98565432  0.98855609
3903.98704316  0.98855346
3903.98843200  0.98840058
3903.98982085  0.98804492
3903.99120969  0.98808634
3903.99259853  0.98847127
3903.99398737  0.98749918
3903.99537621  0.98763293
3903.99676505  0.98810142
3903.99815390  0.98758048
3903.99954274  0.98744982
3904.00093158  0.98728174
3904.00232042  0.98748475
3904.00370926  0.98718858
3904.00509811  0.98641533
3904.00648695  0.98651689
3904.00787579  0.98701054
3904.00926463  0.98710966
3904.01065347  0.98673558
3904.01204231  0.98665345
3904.01343116  0.98613626
3904.01482000  0.98596394
3904.01620884  0.98598075
3904.01759768  0.98586440
3904.01898652  0.98625588
3904.02037537  0.98611271
3904.02176421  0.98609018
3904.02315305  0.98568535
3904.02454189  0.98613346
3904.02593073  0.98547143
3904.02731957  0.98536319
3904.02870842  0.98509002
3904.03009726  0.98519337
3904.03148610  0.98455238
3904.03287494  0.98462588
3904.03426378  0.98444861
3904.03565262  0.98417038
3904.03704147  0.98488528
3904.03843031  0.98395473
3904.03981915  0.98337334
3904.04120799  0.98361790
3904.04259683  0.98356265
3904.04398567  0.98356152
3904.04537452  0.98412812
3904.04676336  0.98383182
3904.04815220  0.98368162
3904.04954104  0.98411399
3904.05092988  0.98326969
3904.05231872  0.98281080
3904.05370757  0.98294944
3904.05509641  0.98292178
3904.05648525  0.98349673
3904.05787409  0.98295254
3904.05926293  0.98319906
3904.06065177  0.98286426
3904.06204062  0.98238742
3904.06342946  0.98270667
3904.06481830  0.98231524
3904.06620714  0.98185611
3904.06759598  0.98232788
3904.06898482  0.98253071
3904.07037367  0.98226595
3904.07176251  0.98223943
3904.07315135  0.98207313
3904.07454019  0.98158813
3904.07592903  0.98190576
3904.07731787  0.98208523
3904.07870671  0.98100358
3904.08009556  0.98133504
3904.08148440  0.98043996
3904.08287324  0.98111039
3904.08426208  0.98049963
3904.08565092  0.98059541
3904.08703976  0.98042786
3904.08842861  0.97988349
3904.08981745  0.97994554
3904.09120629  0.97959566
3904.09259513  0.98057830
3904.09398397  0.97978228
3904.09537281  0.97988319
3904.09676165  0.98020065
3904.09815050  0.97948200
3904.09953934  0.97970766
3904.10092818  0.97949153
3904.10231702  0.97946203
3904.10370586  0.97886258
3904.10509470  0.97906119
3904.10648355  0.97939688
3904.10787239  0.97938287
3904.10926123  0.97888321
3904.11065007  0.97935003
3904.11203891  0.97919816
3904.11342775  0.97885245
3904.11481659  0.97898978
3904.11620544  0.97868609
3904.11759428  0.97833753
3904.11898312  0.97862846
3904.12037196  0.97831655
3904.12176080  0.97852689
3904.12314964  0.97810793
3904.12453848  0.97748786
3904.12592733  0.97791946
3904.12731617  0.97811896
3904.12870501  0.97788346
3904.13009385  0.97796786
3904.13148269  0.97681957
3904.13287153  0.97714806
3904.13426037  0.97738516
3904.13564922  0.97703326
3904.13703806  0.97735441
3904.13842690  0.97694480
3904.13981574  0.97680628
3904.14120458  0.97700220
3904.14259342  0.97708899
3904.14398226  0.97611988
3904.14537110  0.97681928
3904.14675995  0.97666872
3904.14814879  0.97713560
3904.14953763  0.97600591
3904.15092647  0.97575027
3904.15231531  0.97602677
3904.15370415  0.97596061
3904.15509299  0.97513402
3904.15648184  0.97504365
3904.15787068  0.97559750
3904.15925952  0.97532576
3904.16064836  0.97518522
3904.16203720  0.97525340
3904.16342604  0.97472340
3904.16481488  0.97517544
3904.16620372  0.97532409
3904.16759257  0.97487253
3904.16898141  0.97542489
3904.17037025  0.97438419
3904.17175909  0.97495198
3904.17314793  0.97460043
3904.17453677  0.97466046
3904.17592561  0.97431934
3904.17731445  0.97385013
3904.17870330  0.97351444
3904.18009214  0.97409701
3904.18148098  0.97418672
3904.18286982  0.97358727
3904.18425866  0.97419405
3904.18564750  0.97382170
3904.18703634  0.97377062
3904.18842518  0.97302711
3904.18981403  0.97346163
3904.19120287  0.97325659
3904.19259171  0.97404182
3904.19398055  0.97340488
3904.19536939  0.97394848
3904.19675823  0.97320807
3904.19814707  0.97338098
3904.19953591  0.97383016
3904.20092475  0.97303754
3904.20231360  0.97294110
3904.20370244  0.97365654
3904.20509128  0.97320098
3904.20648012  0.97277433
3904.20786896  0.97259432
3904.20925780  0.97282332
3904.21064664  0.97271550
3904.21203548  0.97240424
3904.21342432  0.97197878
3904.21481317  0.97263724
3904.21620201  0.97162163
3904.21759085  0.97206980
3904.21897969  0.97160077
3904.22036853  0.97175509
3904.22175737  0.97127962
3904.22314621  0.97173697
3904.22453505  0.97078097
3904.22592389  0.97174984
3904.22731274  0.97106063
3904.22870158  0.97163606
3904.23009042  0.97131783
3904.23147926  0.97134078
3904.23286810  0.97167826
3904.23425694  0.97064799
3904.23564578  0.97094518
3904.23703462  0.97055817
3904.23842346  0.97113740
3904.23981231  0.97105616
3904.24120115  0.97036016
3904.24258999  0.97052747
3904.24397883  0.97058141
3904.24536767  0.96998370
3904.24675651  0.97002059
3904.24814535  0.96920812
3904.24953419  0.97028321
3904.25092303  0.96998328
3904.25231187  0.96891516
3904.25370071  0.96934390
3904.25508956  0.96974486
3904.25647840  0.96989316
3904.25786724  0.97079885
3904.25925608  0.97048557
3904.26064492  0.97048604
3904.26203376  0.96951437
3904.26342260  0.96934974
3904.26481144  0.96872956
3904.26620028  0.96948510
3904.26758912  0.96877617
3904.26897797  0.96886843
3904.27036681  0.96870828
3904.27175565  0.96820015
3904.27314449  0.96865410
3904.27453333  0.96790332
3904.27592217  0.96802980
3904.27731101  0.96771437
3904.27869985  0.96814930
3904.28008869  0.96811211
3904.28147753  0.96755654
3904.28286637  0.96736026
3904.28425522  0.96755874
3904.28564406  0.96756274
3904.28703290  0.96734494
3904.28842174  0.96678281
3904.28981058  0.96685022
3904.29119942  0.96754044
3904.29258826  0.96767730
3904.29397710  0.96699715
3904.29536594  0.96668971
3904.29675478  0.96642137
3904.29814362  0.96618181
3904.29953246  0.96654791
3904.30092131  0.96609801
3904.30231015  0.96649688
3904.30369899  0.96641660
3904.30508783  0.96636474
3904.30647667  0.96604872
3904.30786551  0.96606982
3904.30925435  0.96625209
3904.31064319  0.96574801
3904.31203203  0.96541941
3904.31342087  0.96584260
3904.31480971  0.96511579
3904.31619855  0.96575934
3904.31758739  0.96562809
3904.31897624  0.96499503
3904.32036508  0.96567231
3904.32175392  0.96521538
3904.32314276  0.96480489
3904.32453160  0.96529812
3904.32592044  0.96526313
3904.32730928  0.96515864
3904.32869812  0.96496576
3904.33008696  0.96390027
3904.33147580  0.96512604
3904.33286464  0.96446639
3904.33425348  0.96463180
3904.33564232  0.96378082
3904.33703116  0.96465105
3904.33842001  0.96474469
3904.33980885  0.96390539
3904.34119769  0.96455592
3904.34258653  0.96462536
3904.34397537  0.96388549
3904.34536421  0.96477479
3904.34675305  0.96453977
3904.34814189  0.96340841
3904.34953073  0.96433568
3904.35091957  0.96370393
3904.35230841  0.96403879
3904.35369725  0.96374100
3904.35508609  0.96371800
3904.35647493  0.96340871
3904.35786377  0.96320850
3904.35925261  0.96325964
3904.36064146  0.96312147
3904.36203030  0.96310335
3904.36341914  0.96319562
3904.36480798  0.96364295
3904.36619682  0.96465111
3904.36758566  0.96390104
3904.36897450  0.96393257
3904.37036334  0.96392626
3904.37175218  0.96362698
3904.37314102  0.96368384
3904.37452986  0.96296471
3904.37591870  0.96237814
3904.37730754  0.96281260
3904.37869638  0.96276212
3904.38008522  0.96244287
3904.38147406  0.96221572
3904.38286290  0.96226424
3904.38425175  0.96205580
3904.38564059  0.96153301
3904.38702943  0.96139318
3904.38841827  0.96202582
3904.38980711  0.96156901
3904.39119595  0.96220475
3904.39258479  0.96244019
3904.39397363  0.96137965
3904.39536247  0.96183765
3904.39675131  0.96144879
3904.39814015  0.96191281
3904.39952899  0.96164572
3904.40091783  0.96112931
3904.40230667  0.96107346
3904.40369551  0.96121013
3904.40508435  0.96088988
3904.40647319  0.96180803
