# tempo_BTJD  residuo_normalizado
3884.49151714  1.00043517
3884.49290603  1.00048109
3884.49429493  0.99985782
3884.49568382  1.00000432
3884.49707272  0.99979732
3884.49846161  1.00002435
3884.49985050  1.00033204
3884.50123940  0.99972408
3884.50262829  1.00037890
3884.50401718  0.99972913
3884.50540608  1.00012469
3884.50679497  0.99962478
3884.50818386  0.99981462
3884.50957276  0.99986778
3884.51096165  0.99992002
3884.51235054  1.00036649
3884.51373944  0.99949339
3884.51512833  0.99941850
3884.51651723  1.00044449
3884.51790612  0.99959108
3884.51929501  1.00040746
3884.52068391  1.00018535
3884.52207280  1.00018788
3884.52346169  1.00030318
3884.52485059  0.99967338
3884.52623948  0.99991021
3884.52762837  1.00051002
3884.52901727  1.00041204
3884.53040616  1.00033480
3884.53179506  0.99905295
3884.53318395  1.00013353
3884.53457284  1.00013783
3884.53596174  0.99978099
3884.53735063  1.00024853
3884.53873952  1.00013451
3884.54012842  0.99958402
3884.54151731  1.00061465
3884.54290620  0.99994444
3884.54429510  0.99979007
3884.54568399  0.99997504
3884.54707288  0.99982353
3884.54846178  1.00010559
3884.54985067  1.00003375
3884.55123956  0.99914730
3884.55262846  0.99986509
3884.55401735  0.99984606
3884.55540624  0.99989022
3884.55679514  1.00045547
3884.55818403  0.99984192
3884.55957292  0.99993476
3884.56096182  1.00037695
3884.56235071  0.99980028
3884.56373960  1.00009064
3884.56512850  0.99962099
3884.56651739  0.99969443
3884.56790628  0.99942853
3884.56929518  0.99968470
3884.57068407  1.00006680
3884.57207296  0.99949187
3884.57346186  0.99936461
3884.57485075  0.99938431
3884.57623964  0.99976414
3884.57762854  0.99975843
3884.57901743  0.99959011
3884.58040633  0.99967349
3884.58179522  0.99952630
3884.58318411  1.00035164
3884.58457301  0.99898388
3884.58596190  0.99957678
3884.58735079  1.00010006
3884.58873969  0.99984672
3884.59012858  1.00002089
3884.59151747  1.00013447
3884.59290637  0.99926700
3884.59429526  1.00011343
3884.59568415  0.99972460
3884.59707304  0.99966826
3884.59846194  0.99973831
3884.59985083  0.99980940
3884.60123972  0.99969386
3884.60262862  0.99890794
3884.60401751  1.00010642
3884.60540640  0.99966825
3884.60679530  0.99981721
3884.60818419  1.00045282
3884.60957308  0.99963753
3884.61096198  1.00049385
3884.61235087  1.00006716
3884.61373976  0.99991390
3884.61512866  0.99958849
3884.61651755  0.99965834
3884.61790644  0.99994271
3884.61929534  1.00033422
3884.62068423  0.99966425
3884.62207312  1.00008470
3884.62346202  0.99984523
3884.62485091  0.99955072
3884.62623980  0.99896451
3884.62762870  0.99946590
3884.62901759  0.99944882
3884.63040648  0.99996788
3884.63179538  1.00012544
3884.63318427  0.99954724
3884.63457316  0.99940428
3884.63596205  0.99964834
3884.63735095  0.99930660
3884.63873984  0.99972028
3884.64012873  1.00008986
3884.64151763  0.99952316
3884.64290652  0.99907757
3884.64429541  0.99950807
3884.64568431  0.99950178
3884.64707320  0.99941929
3884.64846209  0.99967217
3884.64985099  0.99956138
3884.65123988  0.99936192
3884.65262877  0.99991420
3884.65401766  0.99920139
3884.65540656  1.00003247
3884.65679545  0.99875231
3884.65818434  0.99952622
3884.65957324  0.99961649
3884.66096213  0.99924797
3884.66235102  0.99994291
3884.66373992  0.99969495
3884.66512881  1.00021660
3884.66651770  1.00049180
3884.66790659  1.00062561
3884.66929549  1.00142346
3884.67068438  1.00056888
3884.67207327  1.00019060
3884.67346217  1.00028645
3884.67485106  1.00026462
3884.67623995  1.00056578
3884.67762885  1.00050074
3884.67901774  1.00000102
3884.68040663  1.00080503
3884.68179552  1.00081255
3884.68318442  1.00057714
3884.68457331  1.00024651
3884.68596220  1.00152429
3884.68735110  1.00035628
3884.68873999  1.00171852
3884.69012888  1.00055741
3884.69151777  1.00053243
3884.69290667  1.00011050
3884.69429556  1.00126421
3884.69568445  0.99988057
3884.69707335  1.00057173
3884.69846224  1.00003547
3884.69985113  1.00075648
3884.70124002  0.99997257
3884.70262892  1.00014987
3884.70401781  0.99954095
3884.70540670  0.99942475
3884.70679560  1.00015558
3884.70818449  0.99956355
3884.70957338  1.00065963
3884.71096227  0.99912142
3884.71235117  0.99946913
3884.71374006  1.00005390
3884.71512895  1.00045948
3884.71651785  0.99974842
3884.71790674  1.00020119
3884.71929563  0.99951099
3884.72068452  0.99939317
3884.72207342  0.99986769
3884.72346231  0.99914631
3884.72485120  1.00010507
3884.72624010  0.99957108
3884.72762899  0.99931467
3884.72901788  0.99949758
3884.73040677  0.99955920
3884.73179567  0.99985392
3884.73318456  0.99972162
3884.73457345  0.99923948
3884.73596234  0.99907762
3884.73735124  0.99950438
3884.73874013  0.99978635
3884.74012902  0.99970586
3884.74151792  0.99991998
3884.74290681  0.99911851
3884.74429570  1.00002712
3884.74568459  0.99978776
3884.74707349  0.99983198
3884.74846238  0.99984362
3884.74985127  0.99914216
3884.75124016  0.99923519
3884.75262906  0.99971651
3884.75401795  0.99900705
3884.75540684  0.99981584
3884.75679573  0.99968062
3884.75818463  1.00269854
3884.75957352  1.00551671
3884.76096241  1.00572488
3884.76235131  1.00608846
3884.76374020  1.00395918
3884.76512909  1.00320221
3884.76651798  1.00331364
3884.76790688  1.00393116
3884.76929577  1.00263676
3884.77068466  1.00346439
3884.77207355  1.00365166
3884.77346245  1.00282996
3884.77485134  1.00298775
3884.77624023  1.00340008
3884.77762912  1.00305982
3884.77901802  1.00327377
3884.78040691  1.00306095
3884.78179580  1.00293519
3884.78318469  1.00208501
3884.78457359  1.00258907
3884.78596248  1.00272758
3884.78735137  1.00214966
3884.78874026  1.00280999
3884.79012916  1.00312026
3884.79151805  1.00252921
3884.79290694  1.00254852
3884.79429583  1.00198911
3884.79568473  1.00179113
3884.79707362  1.00214158
3884.79846251  1.00224183
3884.79985140  1.00163792
3884.80124030  1.00229910
3884.80262919  1.00163851
3884.80401808  1.00191482
3884.80540697  1.00221296
3884.80679587  1.00163470
3884.80818476  1.00131291
3884.80957365  1.00158705
3884.81096254  1.00119896
3884.81235144  1.00179766
3884.81374033  1.00105711
3884.81512922  1.00126665
3884.81651811  1.00092079
3884.81790701  1.00128554
3884.81929590  1.00137937
3884.82068479  1.00086484
3884.82207368  1.00115829
3884.82346258  1.00062543
3884.82485147  1.00090562
3884.82624036  1.00128813
3884.82762925  1.00065901
3884.82901815  1.00071745
3884.83040704  1.00147565
3884.83179593  1.00099222
3884.83318482  1.00105613
3884.83457371  1.00078582
3884.83596261  1.00111991
3884.83735150  1.00042662
3884.83874039  1.00058307
3884.84012928  1.00049783
3884.84151818  1.00068835
3884.84290707  1.00052840
3884.84429596  0.99996149
3884.84568485  1.00008349
3884.84707375  1.00047558
3884.84846264  1.00050299
3884.84985153  1.00070860
3884.85124042  1.00106643
3884.85262931  1.00045336
3884.85401821  1.00002090
3884.85540710  1.00072288
3884.85679599  1.00064103
3884.85818488  1.00027008
3884.85957378  1.00017122
3884.86096267  0.99978844
3884.86235156  1.00015957
3884.86374045  0.99981930
3884.86512935  1.00005700
3884.86651824  0.99979929
3884.86790713  1.00027246
3884.86929602  1.00015680
3884.87068491  1.00069761
3884.87207381  0.99993506
3884.87346270  0.99983695
3884.87485159  1.00031607
3884.87624048  0.99949051
3884.87762938  1.00000422
3884.87901827  1.00009486
3884.88040716  1.00024260
3884.88179605  0.99995552
3884.88318494  0.99929197
3884.88457384  0.99968796
3884.88596273  0.99910863
3884.88735162  0.99948097
3884.88874051  0.99939737
3884.89012940  0.99955534
3884.89151830  0.99983154
3884.89290719  0.99952974
3884.89429608  0.99959845
3884.89568497  0.99908611
3884.89707386  0.99990602
3884.89846276  1.00008670
3884.89985165  0.99974558
3884.90124054  0.99947265
3884.90262943  0.99917860
3884.90401833  1.00016473
3884.90540722  0.99957624
3884.90679611  0.99937266
3884.90818500  0.99941923
3884.90957389  0.99952464
3884.91096279  0.99961302
3884.91235168  0.99994687
3884.91374057  0.99964534
3884.91512946  0.99937246
3884.91651835  1.00031136
3884.91790725  1.00014193
3884.91929614  1.00013631
3884.92068503  0.99992661
3884.92207392  0.99981089
3884.92346281  0.99967150
3884.92485171  0.99932881
3884.92624060  0.99974379
3884.92762949  0.99976262
3884.92901838  1.00013543
3884.93040727  0.99993446
3884.93179617  0.99926394
3884.93318506  0.99956991
3884.93457395  1.00041992
3884.93596284  0.99960388
3884.93735173  1.00005790
3884.93874063  0.99964618
3884.94012952  0.99960344
3884.94151841  0.99977170
3884.94290730  0.99991938
3884.94429619  0.99964283
3884.94568509  0.99989992
3884.94707398  1.00018889
3884.94846287  0.99932317
3884.94985176  0.99952964
3884.95124065  0.99942953
3884.95262954  0.99973590
3884.95401844  1.00028879
3884.95540733  1.00038823
3884.95679622  1.00029636
3884.95818511  0.99985710
3884.95957400  0.99990561
3884.96096290  0.99973148
3884.96235179  0.99974280
3884.96374068  0.99975733
3884.96512957  0.99934640
3884.96651846  1.00023469
3884.96790736  1.00023611
3884.96929625  0.99915181
3884.97068514  1.00009414
3884.97207403  0.99897598
3884.97346292  0.99991120
3884.97485181  1.00016502
3884.97624071  0.99918622
3884.97762960  1.00016269
3884.97901849  1.00017498
3884.98040738  0.99993291
3884.98179627  1.00041467
3884.98318516  0.99975663
3884.98457406  0.99994041
3884.98596295  0.99900082
3884.98735184  0.99946354
3884.98874073  0.99914172
3884.99012962  0.99899561
3884.99151852  0.99958688
3884.99290741  0.99891981
3884.99429630  0.99941483
3884.99568519  0.99891105
3884.99707408  0.99991644
3884.99846297  0.99987506
3884.99985187  0.99964756
3885.00124076  0.99997990
3885.00262965  0.99922540
3885.00401854  0.99946574
3885.00540743  1.00013566
3885.00679632  0.99977947
3885.00818522  0.99937753
3885.00957411  0.99935668
3885.01096300  0.99921302
3885.01235189  1.00001354
3885.01374078  0.99934420
3885.01512967  0.99958844
3885.01651857  0.99957028
3885.01790746  1.00017681
3885.01929635  0.99918047
3885.02068524  0.99952584
3885.02207413  0.99943662
3885.02346302  0.99915273
3885.02485192  0.99980694
3885.02624081  0.99915763
3885.02762970  0.99981608
3885.02901859  0.99947570
3885.03040748  1.01107777
3885.03179637  1.00929402
3885.03318527  1.00362013
3885.03457416  1.00268170
3885.03596305  1.00234399
3885.03735194  1.00191368
3885.03874083  1.00211925
3885.04012972  1.00138853
3885.04151861  1.00242175
3885.04290751  1.00258821
3885.04429640  1.00272517
3885.04568529  1.00211979
3885.04707418  1.00189550
3885.04846307  1.00196585
3885.04985196  1.00179341
3885.05124085  1.00215709
3885.05262975  1.00146700
3885.05401864  1.00148107
3885.05540753  1.00201398
3885.05679642  1.00152197
3885.05818531  1.00073810
3885.05957420  1.00097912
3885.06096310  1.00098020
3885.06235199  1.00111442
3885.06374088  1.00115125
3885.06512977  1.00075758
3885.06651866  1.00159940
3885.06790755  1.00083044
3885.06929644  1.00122467
3885.07068534  1.00109163
3885.07207423  1.00087250
3885.07346312  1.00161560
3885.07485201  1.00101268
3885.07624090  1.00156094
3885.07762979  1.00098089
3885.07901868  1.00135374
3885.08040758  1.00171357
3885.08179647  1.00100039
3885.08318536  1.00062708
3885.08457425  1.00036010
3885.08596314  1.00089373
3885.08735203  1.00068839
3885.08874092  1.00118912
3885.09012982  1.00002859
3885.09151871  1.00086870
3885.09290760  1.00015103
3885.09429649  1.00092477
3885.09568538  1.00044451
3885.09707427  0.99967224
3885.09846316  0.99952309
3885.09985205  1.00002163
3885.10124095  0.99995067
3885.10262984  0.99978547
3885.10401873  1.00057812
3885.10540762  1.00016394
3885.10679651  1.00096608
3885.10818540  1.00017264
3885.10957429  1.00057508
3885.11096318  0.99944775
3885.11235208  0.99971388
3885.11374097  0.99960401
3885.11512986  1.00066442
3885.11651875  1.00006363
3885.11790764  1.00033393
3885.11929653  1.00107868
3885.12068542  0.99966167
3885.12207431  1.00017568
3885.12346321  0.99975220
3885.12485210  0.99915237
3885.12624099  0.99979330
3885.12762988  0.99999494
3885.12901877  1.00019277
3885.13040766  0.99982793
3885.13179655  0.99943483
3885.13318544  0.99953542
3885.13457434  0.99920313
3885.13596323  0.99991154
3885.13735212  1.00036300
3885.13874101  0.99952461
3885.14012990  1.00009960
3885.14151879  0.99987855
3885.14290768  0.99944627
3885.14429657  0.99941848
3885.14568546  0.99987917
3885.14707436  1.00013320
3885.14846325  0.99966480
3885.14985214  1.00027658
3885.15124103  1.00006233
3885.15262992  1.00007201
3885.15401881  0.99946455
3885.15540770  0.99991958
3885.15679659  0.99991088
3885.15818548  1.00061353
3885.15957438  0.99980492
3885.16096327  1.00054961
3885.16235216  1.00001582
3885.16374105  0.99968982
3885.16512994  0.99970608
3885.16651883  0.99966187
3885.16790772  0.99961668
3885.16929661  0.99950994
3885.17068550  0.99992911
3885.17207440  0.99966421
3885.17346329  1.00019209
3885.17485218  0.99992387
3885.17624107  0.99962836
3885.17762996  1.00033830
3885.17901885  0.99905660
3885.18040774  1.00060307
3885.18179663  0.99952703
3885.18318552  1.00034350
3885.18457441  0.99969514
3885.18596331  0.99904813
3885.18735220  0.99950575
3885.18874109  0.99914994
3885.19012998  0.99954707
3885.19151887  0.99979327
3885.19290776  1.00020811
3885.19429665  0.99943052
3885.19568554  0.99930344
3885.19707443  0.99991493
3885.19846332  0.99915465
3885.19985222  0.99975626
3885.20124111  0.99955683
3885.20263000  0.99986919
3885.20401889  0.99946357
3885.20540778  0.99928436
3885.20679667  0.99983928
3885.20818556  1.00023353
3885.20957445  0.99984140
3885.21096334  1.00001809
3885.21235223  1.00041112
3885.21374112  1.00013237
3885.21513002  0.99988187
3885.21651891  0.99956499
3885.21790780  0.99979262
3885.21929669  1.00102948
3885.22068558  1.00038526
3885.22207447  0.99969932
3885.22346336  1.00038730
3885.22485225  1.00044028
3885.22624114  0.99964445
3885.22763003  0.99989291
3885.22901892  0.99983671
3885.23040781  1.00138244
3885.23179671  1.00070842
3885.23318560  0.99980585
3885.23457449  1.00004135
3885.23596338  1.00017261
3885.23735227  1.00055104
3885.23874116  1.00049974
3885.24013005  1.00026886
3885.24151894  1.00030967
3885.24290783  0.99959520
3885.24429672  1.00008558
3885.24568561  0.99972390
3885.24707450  0.99894347
3885.24846339  1.00024268
3885.24985229  0.99977840
3885.25124118  0.99985024
3885.25263007  0.99967290
3885.25401896  0.99947237
3885.25540785  0.99988607
3885.25679674  1.00033366
3885.25818563  0.99986785
3885.25957452  0.99969652
3885.26096341  0.99945458
3885.26235230  0.99925714
3885.26374119  0.99912546
3885.26513008  0.99938515
3885.26651897  0.99974083
3885.26790786  0.99938465
3885.26929676  0.99954741
3885.27068565  1.00004912
3885.27207454  0.99972325
3885.27346343  0.99912694
3885.27485232  0.99968230
3885.27624121  0.99933734
3885.27763010  0.99986664
3885.27901899  0.99948944
3885.28040788  1.00013790
3885.28179677  0.99979131
3885.28318566  1.00008737
3885.28457455  1.00004126
3885.28596344  0.99949353
3885.28735233  0.99952420
3885.28874122  0.99967690
3885.29013011  0.99993155
3885.29151901  0.99947729
3885.29290790  0.99958050
3885.29429679  0.99946086
3885.29568568  0.99957221
3885.29707457  0.99950026
3885.29846346  0.99994894
3885.29985235  0.99945820
3885.30124124  0.99907280
3885.30263013  0.99974500
3885.30401902  0.99992406
3885.30540791  1.00020252
3885.30679680  1.00054622
3885.30818569  0.99998671
3885.30957458  0.99988096
3885.31096347  0.99947294
3885.31235236  0.99987912
3885.31374125  0.99957404
3885.31513014  0.99922925
3885.31651903  0.99961820
3885.31790793  0.99961445
3885.31929682  0.99974487
3885.32068571  0.99943014
3885.32207460  0.99966955
3885.32346349  0.99995789
3885.32485238  1.00002935
3885.32624127  0.99988650
3885.32763016  1.00061976
3885.32901905  0.99951679
3885.33040794  0.99931102
3885.33179683  1.00005643
3885.33318572  0.99972437
3885.33457461  1.00013887
3885.33596350  0.99920279
3885.33735239  0.99961407
3885.33874128  1.00062747
3885.34013017  0.99997251
3885.34151906  0.99998791
3885.34290795  0.99961115
3885.34429684  1.00011322
3885.34568573  0.99980906
3885.34707462  1.00119820
3885.34846351  1.00003262
3885.34985240  1.00146031
3885.35124130  0.99988386
3885.35263019  1.00052945
3885.35401908  1.00009024
3885.35540797  1.00029021
3885.35679686  0.99993489
3885.35818575  1.00082998
3885.35957464  0.99993293
3885.36096353  1.00021844
3885.36235242  1.00001137
3885.36374131  0.99980354
3885.36513020  0.99963043
3885.36651909  0.99977211
3885.36790798  0.99969979
3885.36929687  1.00010330
3885.37068576  0.99986379
3885.37207465  0.99992016
3885.37346354  0.99998222
3885.37485243  0.99968246
3885.37624132  0.99984555
3885.37763021  1.00034627
3885.37901910  0.99955825
3885.38040799  0.99993164
3885.38179688  1.00005286
3885.38318577  1.00017745
3885.38457466  0.99955348
3885.38596355  0.99972704
3885.38735244  0.99986653
3885.38874133  0.99919772
3885.39013022  0.99924256
3885.39151911  0.99953682
3885.39290800  0.99943174
3885.39429689  0.99981951
3885.39568578  0.99972742
3885.39707467  0.99946722
3885.39846356  0.99982783
3885.39985245  1.00012283
3885.40124134  0.99986733
3885.40263023  1.00068248
3885.40401912  0.99986878
3885.40540801  0.99991834
3885.40679691  0.99959208
3885.40818580  0.99987406
3885.40957469  0.99980643
3885.41096358  0.99925243
